Part_nuit,Participation,Date,Julian_day,site_point,Longitude,Latitude,Eptser_tot,Eptser_tot_Part1,ln_Eptser_tot_Part1,Median_part1,Sunrise,Sunset,NightDuration,Moonrise,Moonset,Moonlight,ALAN,Cloud_cover,Windspeed,Windspeed_1before,Windspeed_2before,Windspeed_3before,Windspeed_4before,Windspeed_5before,Difference_windspeed,Temperature_anomaly,Temperature_anomaly_1before,Temperature_anomaly_2before,Temperature_anomaly_3before,Temperature_anomaly_4before,Temperature_anomaly_5before,Difference_temperature_anomaly,Precipitations,Precipitations_1before,Precipitations_2before,Precipitations_3before,Precipitations_4before,Precipitations_5before,Difference_precipitations,Artifialized_surfaces,Crops,Grasslands,Deciduous_forests,Conifer_forests,Shannon_index,Road_density,SWF_density,Min_dist_water
5c4cbb210c2c28000f5a6cd7_2018-06-19,5c4cbb210c2c28000f5a6cd7,19/06/2018,170,5c40e48b35b290000e11420e_Z3,5.810350341,46.16265174,41,37,3.610917913,8049.347,20/06/2018 05:45,19/06/2018 21:31,29618,19/06/2018 12:11,20/06/2018 01:47,0.377302851,1.157243,7,3.584688,7.951099,9.617693,6.264982,7.624302052,10.70420378,-4.613580059,2.802580583,1.392580614,0.952580624,-0.007419355,-0.037419354,-2.097419308,2.230666617,0,0,0,0,0,0,0,0.061509951,0.009966366,0.2527984,0.5439804,0.106974,1.270790652,1.53600367,0.023111103,154.9768049
5c66d875721dc2000dc75b5f_2018-06-19,5c66d875721dc2000dc75b5f,19/06/2018,170,5c40e48b35b290000e11420e_Z1,5.810034421,46.16121293,91,88,4.477336814,1325.516,20/06/2018 05:45,19/06/2018 21:31,29619,19/06/2018 12:11,20/06/2018 01:47,0.377302851,1.212306,7,3.584688,7.951099,9.617693,6.264982,7.624302052,10.70420378,-4.613580059,2.802580583,1.392580614,0.952580624,-0.007419355,-0.037419354,-2.097419308,2.230666617,0,0,0,0,0,0,0,0.06315983,0.010458261,0.2569896,0.5388321,0.1077834,1.275817237,1.59261365,0.023752562,12.36670409
5c66ec6e721dc2000efc8cee_2018-06-19,5c66ec6e721dc2000efc8cee,19/06/2018,170,5c40e48b35b290000e11420e_Z2,5.810403986,46.16235822,113,109,4.691347882,9121.107,20/06/2018 05:45,19/06/2018 21:31,29619,19/06/2018 12:11,20/06/2018 01:47,0.377302851,1.16236,7,3.584688,7.951099,9.617693,6.264982,7.624302052,10.70420378,-4.613580059,2.802580583,1.392580614,0.952580624,-0.007419355,-0.037419354,-2.097419308,2.230666617,0,0,0,0,0,0,0,0.06187,0.01008354,0.2536801,0.5426154,0.1072866,1.272488801,1.54784998,0.023204923,130.6951019
5cd94ff4de2c5c000da231bf_2019-05-06,5cd94ff4de2c5c000da231bf,06/05/2019,126,5cd76c9230e9e3000dc815c3_Z1,-0.01080833,45.40115946,52,49,3.891820298,4251.002,07/05/2019 06:40,06/05/2019 21:12,34086,06/05/2019 07:49,06/05/2019 22:55,0.062797355,0.06350251,35,4.301161,5.661271,10.32473,8.886504,8.354639686,6.576472985,-3.668874957,-4.151935391,-6.131935347,-2.801935421,-0.541935472,-0.781935466,1.218064489,-1.229333306,0,0,2.00000003,0,0,1.500000022,-0.633333343,0.071262337,0.475386416,0.1080465,0.2023026,0.07809925,2.251458843,1.56071205,0.018286678,444.1379023
5cd94ff4de2c5c000da231bf_2019-05-07,5cd94ff4de2c5c000da231bf,07/05/2019,127,5cd76c9230e9e3000dc815c3_Z1,-0.01080833,45.40115946,168,157,5.056245805,4251.002,08/05/2019 06:39,07/05/2019 21:13,33931,07/05/2019 08:26,08/05/2019 00:03,0.123884986,0.06350251,100,1.118037,4.301161,5.661271,10.32473,8.886504141,8.354639686,-5.632144798,-1.298709648,-4.36870958,-6.348709536,-3.01870961,-0.75870966,-0.998709655,2.621999941,2.500000037,0,0,2.00000003,0,0,2.100000031,0.071262337,0.475386416,0.1080465,0.2023026,0.07809925,2.251458843,1.56071205,0.018286678,444.1379023
5ce442dcb32337000f2ae794_2019-05-16,5ce442dcb32337000f2ae794,16/05/2019,136,5bd700f16e9505000f06de34_D1,3.212399419,47.6103712,10,10,2.302585093,5244.502,17/05/2019 06:07,16/05/2019 21:18,31748,16/05/2019 18:33,17/05/2019 05:53,0.937025336,0.03832469,31,6.010822,9.264986,12.10372,12.32396,9.513147491,4.940647731,-4.367753514,-4.799999893,-2.939999934,-2.129999952,-3.59999992,-4.399999902,-1.899999958,-1.818666626,0,0,0,0,0,6.600000098,-0.440000007,0.082735323,0.10064547,0.4540169,0.3472245,0.007681833,1.414403825,2.1437919,0.076181254,538.4475613
5ce443ddb32337000f2ae838_2019-05-16,5ce443ddb32337000f2ae838,16/05/2019,136,5bd700f16e9505000f06de34_E1,3.192486699,47.60603119,10,10,2.302585093,5240.502,17/05/2019 06:07,16/05/2019 21:18,31749,16/05/2019 18:33,17/05/2019 05:54,0.937025336,0.03866087,31,6.010822,9.264986,12.10372,12.32396,9.513147491,4.940647731,-4.367753514,-5.111290208,-2.681290263,-1.971290279,-3.171290252,-4.001290233,-1.361290292,-2.433333279,0,0,0,0,0,4.800000072,-0.320000005,0.074844295,0.076142274,0.3990529,0.4262256,0.008824143,1.359176059,1.97153197,0.07182226,269.7005567
5cea8f28056bbd000f895c80_2019-05-17,5cea8f28056bbd000f895c80,17/05/2019,137,5ce3bd3eb32337000d80b11a_A2,3.280846533,47.7220914,11,11,2.397895273,4037,18/05/2019 06:06,17/05/2019 21:20,31553,17/05/2019 19:47,18/05/2019 06:21,0.978466546,0.4086534,82,2.376976,6.010822,9.264986,12.10372,12.32395974,9.513147491,-6.795442731,-2.778709615,-5.288709559,-3.188709606,-2.428709623,-4.408709579,-5.088709564,1.247333305,0,0,0,0,0,0,0,0.099314507,0.166483955,0.4544811,0.2713269,0.003745782,1.488787059,1.97456524,0.065246773,64.93146668
5cea9059e7e57e000fb35fea_2019-05-17,5cea9059e7e57e000fb35fea,17/05/2019,137,5ce3bd3eb32337000d80b11a_B1,3.287434038,47.72215958,50,50,3.912023005,5463.5,18/05/2019 06:05,17/05/2019 21:20,31554,17/05/2019 19:47,18/05/2019 06:21,0.978466546,0.4337733,82,2.376976,6.010822,9.264986,12.10372,12.32395974,9.513147491,-6.795442731,-2.778709615,-5.288709559,-3.188709606,-2.428709623,-4.408709579,-5.088709564,1.247333305,0,0,0,0,0,0,0,0.102834449,0.165981682,0.4716166,0.2510575,0.003872871,1.46767677,2.06239247,0.068115543,45.04399162
5cea90f4056bbd000da0c35a_2019-05-17,5cea90f4056bbd000da0c35a,17/05/2019,137,5ce3bd3eb32337000d80b11a_C1,3.280669324,47.71768168,64,64,4.158883083,4160.502,18/05/2019 06:06,17/05/2019 21:20,31555,17/05/2019 19:47,18/05/2019 06:21,0.978466546,0.3816428,82,2.376976,6.010822,9.264986,12.10372,12.32395974,9.513147491,-6.795442731,-2.778709615,-5.288709559,-3.188709606,-2.428709623,-4.408709579,-5.088709564,1.247333305,0,0,0,0,0,0,0,0.099534534,0.178158383,0.4365852,0.2765717,0.004060468,1.504739188,2.00648618,0.063822263,407.4045947
5cf769c977ff3e000e29bfdc_2019-05-23,5cf769c977ff3e000e29bfdc,23/05/2019,143,5cebcfd5ece251000e27b066_D1,3.079725427,47.61135773,74,74,4.304065093,5067,24/05/2019 06:00,23/05/2019 21:27,30784,24/05/2019 01:41,24/05/2019 10:56,0.777654024,0.04666714,91,1.599999,2.701849,2.140093,2.54951,3.023242448,3.125701508,-0.992689894,-0.558709665,-0.858709658,-0.928709657,-0.968709656,-0.128709675,-0.578709664,0.224666662,0,0,0,0,2.500000037,0,-0.333333338,0.03911444,0.158335686,0.1867697,0.5595982,0.003299618,1.458725575,1.100658,0.034652141,510.13
5cf8d494740dae000f6f6dcc_2019-06-04,5cf8d494740dae000f6f6dcc,04/06/2019,155,5cf8d440740dae000ecccc1d_Z1,5.187227211,43.37529128,26,5,1.609437912,5091.002,05/06/2019 06:00,04/06/2019 21:14,31504,04/06/2019 06:49,04/06/2019 22:25,0.038250999,11.58233,17,7.877182,3.848377,7.038466,4.837355,3.40147027,4.750788271,2.979745813,1.246774166,-0.893225786,0.14677419,-1.773225767,-1.353225776,-1.073225782,2.111999953,0,0,0,0,0,0,0,0.37864135,0.025491288,0.005192343,0.000703867,0.09470367,1.607502637,1.770284,0.158195555,2793.481
5cf91cb20ab858000e3f06ea_2019-05-02,5cf91cb20ab858000e3f06ea,02/05/2019,122,5cd1571edeaeaf000e1da7dc_B1,3.178233265,47.5611375,11,11,2.397895273,2234.002,03/05/2019 06:27,02/05/2019 21:00,34064,03/05/2019 06:13,03/05/2019 19:19,0,0.01688013,77,5.818935,4.085338,5.333854,3.807885,6.074538615,6.306346416,1.042856024,-2.772580583,-0.312580638,-1.872580603,-4.012580555,-3.582580565,-1.12258062,-0.813999982,12.80000019,0,0,0,1.500000022,4.800000072,12.28000018,0.053913351,0.349411166,0.2767038,0.3095137,0.007713528,1.690046462,1.38870532,0.042264631,1060.417881
5cfd5f29362dd6000e40ebe9_2019-05-27,5cfd5f29362dd6000e40ebe9,27/05/2019,147,5cee5bf06e53b4000e024381_D1,3.347484003,47.71723632,10,10,2.302585093,6185.502,28/05/2019 05:55,27/05/2019 21:31,30256,28/05/2019 03:35,28/05/2019 14:59,0,0.09688764,73,5.1225,4.390899,5.249761,5.18652,1.5999985,2.701849108,0.828170326,0.861290303,0.021290322,1.101290298,0.051290321,-0.968709656,-0.858709658,0.73666665,2.400000036,0,3.500000052,0,0,0,1.466666689,0.07207328,0.218363129,0.446297,0.2569074,0.00232369,1.533633672,1.805329,0.061233475,201.7173
5cfe2f10362dd6000d167dbf_2019-05-29,5cfe2f10362dd6000d167dbf,29/05/2019,149,5cf66018771658000f6647e5_A1,3.486125877,47.66632912,156,156,5.049856007,4401.502,30/05/2019 05:53,29/05/2019 21:32,30063,30/05/2019 04:16,30/05/2019 17:06,0,0,81,3.801317,6.477654,5.1225,4.390899,5.24976148,5.186520255,-1.647817014,-2.335161238,-2.525161234,0.624838696,0.614838696,1.154838684,0.914838689,-1.997999955,0,3.200000048,3.100000046,0,1.700000025,0,-2.120000032,0.04862771,0.761685653,0.06930395,0.110087,0.003543892,1.696317734,1.607445,0.031073033,1772.874
5cfe3bd3362dd6000f465857_2019-05-31,5cfe3bd3362dd6000f465857,31/05/2019,151,5ca609892dcf90000edf5c23_A1,3.059879454,47.65174921,48,47,3.850147602,5603.002,01/06/2019 05:54,31/05/2019 21:36,29868,01/06/2019 05:02,01/06/2019 19:22,0,0.1741477,16,3.88973,3.220247,3.801317,6.477654,5.122500483,4.390898878,-0.468627656,1.296129003,0.98612901,-3.223870896,-1.833870927,1.386129001,0.036129031,2.006666622,0,0,0,1.200000018,3.000000045,0,-0.64000001,0.074660181,0.336465936,0.2849912,0.2868588,0.003473389,1.725503969,1.41186226,0.062409309,235.6805994
5cfe4433e3c580000d805657_2019-05-31,5cfe4433e3c580000d805657,31/05/2019,151,5ca609892dcf90000edf5c23_E1,3.059793623,47.64275958,53,53,3.970291914,2367.997,01/06/2019 05:54,31/05/2019 21:36,29873,01/06/2019 05:02,01/06/2019 19:22,0,0.177331,16,3.88973,3.220247,3.801317,6.477654,5.122500483,4.390898878,-0.468627656,1.296129003,0.98612901,-3.223870896,-1.833870927,1.386129001,0.036129031,2.006666622,0,0,0,1.200000018,3.000000045,0,-0.64000001,0.074958175,0.302789543,0.2767861,0.3278275,0.003936604,1.702949999,1.37541123,0.056107148,308.4809033
5cfe5760e3c580000f172235_2019-06-03,5cfe5760e3c580000f172235,03/06/2019,154,5cf6616a771658000e43b44b_D1,3.159368761,47.62882612,48,46,3.828641396,4425.5,04/06/2019 05:52,03/06/2019 21:38,29607,03/06/2019 06:01,03/06/2019 21:43,0.00816127,0.0169154,51,2.009977,4.441848,3.301515,3.88973,3.220247227,3.801317161,-1.811776441,4.023548297,6.433548243,4.033548297,1.283548358,0.523548375,-3.286451539,0.695999984,0,0,0,0,0,0,0,0.044714727,0.136195487,0.328547,0.448661,0.02178972,1.470937494,1.222305,0.050832519,628.9802
5d0fa789e47392000d82bc4e_2019-06-20,5d0fa789e47392000d82bc4e,20/06/2019,171,5d0fa1378234f7000ead3b6c_Z1,1.834641794,48.75644617,23,19,2.944438979,1181.002,21/06/2019 05:49,20/06/2019 21:59,28216,21/06/2019 00:27,21/06/2019 09:46,0.896096681,1.735312,21,6.334828,7.026381,6.859299,1.334169,2.420744865,6.9462227,1.110873305,0.05064516,3.930645073,3.64064508,0.880645142,-0.029354838,-0.549354826,-2.365999947,0,7.500000112,0,0,0,0,-2.500000037,0.180715687,0.192832442,0.1490797,0.4530147,0.01926097,1.716624651,1.457986,0.01459598,139.5654
5d1094516fb4f1000d17d841_2019-06-06,5d1094516fb4f1000d17d841,06/06/2019,157,5ca611cd82ee58000e733a3b_B1,3.232668576,47.63261395,10,10,2.302585093,3001,07/06/2019 05:50,06/06/2019 21:40,29373,06/06/2019 08:34,07/06/2019 00:44,0.158608843,0.01610567,60,7.180529,8.981091,7.84347,2.009977,4.441847832,3.301514804,0.880897236,-2.471612848,-2.591612845,5.778386968,3.668387015,6.278386956,4.008387007,-4.986666555,0,12.70000019,4.900000073,0,0,0,-5.540000083,0.061524747,0.125595944,0.4290747,0.3595074,0.005068117,1.448456896,1.65470592,0.060418877,462.055252
5d1359504e2f7f000e2fdbbf_2019-06-17,5d1359504e2f7f000e2fdbbf,17/06/2019,168,5d10a0b16fb4f1000e0a333b_A1,3.247927671,47.74044138,35,35,3.555348061,7809.002,18/06/2019 05:48,17/06/2019 21:47,28818,17/06/2019 21:59,18/06/2019 06:56,0.999918141,0.01993884,19,5.188446,4.356603,6.191124,0.2236075,1.3000015,6.146544343,1.457453944,1.026774171,-0.563225794,0.406774184,0.646774179,-0.913225786,-3.763225722,1.349333303,0,0,0,6.7000001,2.400000036,1.200000018,-1.740000026,0.04411182,0.27243083,0.2543221,0.4185035,0.007314244,1.564607546,1.137321,0.036728672,821.8787
5d19c8390cfd7b000d78becc_2019-06-18,5d19c8390cfd7b000d78becc,18/06/2019,169,5d106f516fb4f1000d17cbd2_Z1,-0.752217149,44.8036045,28,18,2.890371758,8822.002,19/06/2019 06:16,18/06/2019 21:51,30296,18/06/2019 22:58,19/06/2019 08:15,0.986734511,4.206007,34,2.024846,4.386339,5.672741,3.931922,4.860040197,3.522783164,-2.619239904,5.993225672,1.923225763,-2.866774129,-2.256774143,-3.696774111,-2.776774131,7.245999838,5.100000076,0,0,0,0,9.000000134,4.500000067,0.19330272,0.029040507,0.05892277,0.05681131,0.6385622,1.304560394,1.11809,0.01571599,0.005610178
5d1b142de9ab52000d34d1cb_2019-06-03,5d1b142de9ab52000d34d1cb,03/06/2019,154,5cd93e5ade2c5c000f41c9c9_Z6,4.9430406,45.01861842,14,13,2.564949357,13226,04/06/2019 05:55,03/06/2019 21:21,30856,03/06/2019 06:02,03/06/2019 21:26,0.00816127,1.148668,28,2.745906,5.630276,2.473863,1.220656,6.865855996,11.20714064,-1.697270842,4.538386995,4.148387004,2.208387047,0.648387082,-0.511612892,-1.841612862,2.627999941,0,0,0,0,0,0,0,0.278892434,0.3756786,0.03351052,0.09033164,0.008247656,2.404204451,3.10666897,0.031232705,106.8162005
5d1b27f6090941000faee459_2019-06-03,5d1b27f6090941000faee459,03/06/2019,154,5b71ba38144371000dffa4f2_Z10,5.14022037,45.04815243,29,29,3.36729583,5011.002,04/06/2019 05:54,03/06/2019 21:20,30843,03/06/2019 06:01,03/06/2019 21:25,0.00816127,1.191705,28,2.745906,5.630276,2.473863,1.220656,6.865855996,11.20714064,-1.697270842,3.469032181,3.089032189,2.269032207,0.179032254,-1.8609677,-2.580967684,2.218666617,0,0,0,0,0,0,0,0.152168377,0.359425091,0.07878096,0.204208,0.009149555,2.416072976,2.74060937,0.034243271,168.0182342
5d1b616d090941000e97afdd_2019-05-23,5d1b616d090941000e97afdd,23/05/2019,143,5cec01e8c32352000e5230b3_Z4,6.042086097,46.2334008,36,26,3.258096538,4566.502,24/05/2019 05:54,23/05/2019 21:10,31394,24/05/2019 01:24,24/05/2019 10:48,0.777654024,11.65226,89,1.902628,5.011984,6.003331,6.545991,6.76017678,5.200963149,-3.926207581,0.092903224,-0.557096762,0.052903225,-1.597096738,-1.187096748,-2.087096728,0.881333314,0,0,0,0,3.300000049,0.70000001,-0.486666674,0.42127745,0.188383034,0.1804823,0.174166,0.01504461,1.89906952,1.407342,0.011796717,857.0434
5d1b6b7ae9ab52000ec55c95_2019-06-04,5d1b6b7ae9ab52000ec55c95,04/06/2019,155,5cd93e5ade2c5c000f41c9c9_Z7,4.945827888,45.02063138,10,8,2.079441542,9093.002,05/06/2019 05:55,04/06/2019 21:21,30782,04/06/2019 06:44,04/06/2019 22:33,0.038250999,1.139035,33,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,4.191290229,4.691290218,4.301290226,2.36129027,0.801290305,-0.358709669,0.925333313,0,0,0,0,0,0,0,0.280967512,0.38125464,0.03344321,0.0874878,0.008053107,2.412928787,3.10240723,0.030186512,115.54637
5d1cbf1ef81eaa000d52e785_2019-06-05,5d1cbf1ef81eaa000d52e785,05/06/2019,156,5cd96755e7fa4a000e2d129c_Z2,4.984644897,45.03408059,11,11,2.397895273,5933.002,06/06/2019 05:54,05/06/2019 21:22,30707,05/06/2019 07:36,05/06/2019 23:34,0.089165606,0.7949464,56,3.280245,7.117584,2.745906,5.630276,2.473863375,1.220655562,-1.361805287,3.84806443,4.168064423,4.668064412,4.278064421,2.338064464,0.778064499,-0.005333333,4.400000066,0,0,0,0,0,4.400000066,0.218985744,0.510891363,0.03001956,0.04251828,0.004077822,2.301477012,2.90221519,0.02602947,150.6434307
5d1dc88db62ddd000e7d5f78_2019-06-06,5d1dc88db62ddd000e7d5f78,06/06/2019,157,5cd93c47e7fa4a000e2d0906_Z3,5.074039923,45.03983604,14,8,2.079441542,1577.502,07/06/2019 05:53,06/06/2019 21:23,30639,06/06/2019 08:37,07/06/2019 00:26,0.158608843,18.43363,61,5.554278,3.280245,7.117584,2.745906,5.630276185,2.473863375,1.098031684,-1.207096747,3.302903152,3.312903152,3.882903139,3.462903148,2.072903179,-4.567999898,0,3.600000054,0,0,0,0,-1.200000018,0.586051743,0.252903509,0.05497241,0.03780945,0.006086434,2.008034604,4.67228655,0.043311968,97.07277775
5d1e0c1e20f5b0000e098be8_2019-06-12,5d1e0c1e20f5b0000e098be8,12/06/2019,163,5cdabe10705517000e939568_Z3,4.823361523,44.81342126,12,12,2.48490665,3666.002,13/06/2019 05:54,12/06/2019 21:26,30440,12/06/2019 16:05,13/06/2019 03:50,0.750627368,2.782324,1,6.264185,2.334525,7.402701,6.628724,3.001665454,4.118253513,1.511439305,-2.63967736,-5.489677297,-2.069677373,-2.009677374,-1.569677384,0.830322562,0.297999993,0,9.800000146,14.90000022,3.200000048,0,1.700000025,-7.993333452,0.235509673,0.361986225,0.01860013,0.08234067,0.003512061,2.449843553,2.65855695,0.046808215,188.1334616
5d1e5c13b62ddd000f0a6d3a_2019-05-27,5d1e5c13b62ddd000f0a6d3a,27/05/2019,147,5d0cc425116cb1000ee0aa43_Z2,6.05270143,46.25986279,12,11,2.397895273,8665.002,28/05/2019 05:50,27/05/2019 21:15,30932,28/05/2019 03:22,28/05/2019 14:49,0,8.275128,78,3.624914,3.162276,4.101218,4.310451,4.596736897,5.263076838,-0.348696375,0.426129023,-0.523870956,0.176129028,0.696129017,-0.883870948,-1.533870933,0.634666652,3.100000046,0,5.200000077,0,0,0,1.713333359,0.29804229,0.214834228,0.2618304,0.20822,0.007696525,1.796954797,2.432065,0.038266878,2.622712
5d1efce592f915000f5e91d1_2019-06-13,5d1efce592f915000f5e91d1,13/06/2019,164,5ce2c3a7c592f6000feba4e5_Z3,5.039537041,45.02646033,13,12,2.48490665,8877.502,14/06/2019 05:52,13/06/2019 21:27,30304,13/06/2019 17:17,14/06/2019 04:19,0.836337091,12.33332,63,6.946222,6.264185,2.334525,7.402701,6.628723995,3.001665454,1.671139237,-1.822258024,-2.792258002,-5.972257931,-2.872258,-2.832258001,-1.802258024,1.773333294,0,0,12.60000019,17.90000027,5.300000079,0.900000013,-7.706666782,0.454500471,0.359522379,0.05950364,0.0288853,0.005453793,2.154571669,4.52281895,0.038349481,126.3247752
5d1f59ac0ee83b000e140d11_2019-06-18,5d1f59ac0ee83b000e140d11,18/06/2019,169,5cfe2d03362dd6000f4651e8_Z3,4.808036183,44.80974069,32,14,2.63905733,9714.502,19/06/2019 05:54,18/06/2019 21:29,30293,18/06/2019 22:36,19/06/2019 07:52,0.986734511,3.831223,24,5.303772,0.806223,5.142955,5.953991,9.430271733,6.946221817,0.752327114,2.247419305,1.797419315,-1.442580613,-0.942580624,-1.312580616,-2.622580587,2.571333276,0,0,0,18.00000027,19.50000029,0,-6.200000092,0.251325465,0.287184539,0.0189075,0.1416895,0.007169004,2.428002931,2.441435,0.049318364,170.8094
5d22f05b7b69c4000d373ec1_2019-06-04,5d22f05b7b69c4000d373ec1,04/06/2019,155,5cec0572c32352000f79fdd7_Z3,5.959911969,46.19257875,11,11,2.397895273,6009.002,05/06/2019 05:46,04/06/2019 21:22,30236,04/06/2019 06:36,04/06/2019 22:33,0.038250999,1.989247,50,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,5.236128915,4.956128921,5.086128919,3.106128963,0.586129019,-2.003870923,1.661999963,0,0,0,0,0,0,0,0.16162055,0.262896917,0.323754,0.2233512,0.0146661,1.842821008,2.016381,0.038013824,263.6199
5d273359fd1daf000f5d230e_2019-06-03,5d273359fd1daf000f5d230e,03/06/2019,154,5cefd0e8e9aeaa000dbb8ce5_Z3,4.852449325,44.86250515,16,9,2.197224577,4084.002,04/06/2019 05:56,03/06/2019 21:20,30927,03/06/2019 06:03,03/06/2019 21:25,0.00816127,9.503049,28,2.745906,5.630276,2.473863,1.220656,6.865855996,11.20714064,-1.697270842,3.661935402,3.591935404,2.591935426,2.141935436,-0.018064516,-1.768064477,1.465333301,0,0,0,0,0,0,0,0.30507027,0.202010259,0.02088078,0.1022536,0.01086126,2.316413795,3.249766,0.05810767,313.5762
5d28285e3e2fcc000dd22e1c_2019-06-17,5d28285e3e2fcc000dd22e1c,17/06/2019,168,5d282788cfa363000fc2f5e9_Z1,-0.699737396,44.81012157,62,37,3.610917913,8819.002,18/06/2019 06:16,17/06/2019 21:51,30306,17/06/2019 22:05,18/06/2019 07:22,0.999918141,14.75463,34,4.386339,5.672741,3.931922,4.86004,3.522783164,4.614110012,-0.302406956,1.679354801,-2.960645095,-2.120645114,-3.660645079,-2.7206451,-5.390645041,4.685999895,0,0,0,0,8.100000121,3.900000058,-1.34000002,0.494913917,0.034194922,0.1082014,0.0630774,0.2519347,1.777889204,2.731961,0.037187953,815.5402
5d2828ffcfa363000e67a978_2019-06-04,5d2828ffcfa363000e67a978,04/06/2019,155,5cfe2710362dd6000d167d96_Z1,4.874068664,44.92567145,18,13,2.564949357,13101,05/06/2019 05:55,04/06/2019 21:21,30826,04/06/2019 06:45,04/06/2019 22:33,0.038250999,27.77396,33,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,3.927741848,4.347741838,4.077741844,2.757741874,1.657741898,0.017741935,0.61733332,0,0,0,0,0,0,0,0.52164986,0.051052351,0.01908053,0.09928948,0.02246869,2.071195084,5.027549,0.048977831,165.0383
5d2893954b6d18000e032486_2019-06-05,5d2893954b6d18000e032486,05/06/2019,156,5cd96467de2c5c000f41d2e9_Z1,4.842750302,45.00047521,24,18,2.890371758,14534.5,06/06/2019 05:55,05/06/2019 21:23,30723,05/06/2019 07:37,05/06/2019 23:34,0.089165606,4.094647,56,3.280245,7.117584,2.745906,5.630276,2.473863375,1.220655562,-1.361805287,4.584516027,4.174516036,4.754516023,4.664516025,2.894516064,1.604516093,0.499333322,4.70000007,0,0,0,0,0,4.70000007,0.224807681,0.068304242,0.03257467,0.2138681,0.01313598,2.137205152,2.82945914,0.044865619,116.8578497
5d42ba37e07fe3000ffb07ad_2019-05-16,5d42ba37e07fe3000ffb07ad,16/05/2019,136,5bd700f16e9505000f06de34_E1,3.192486699,47.60603119,26,25,3.218875825,8459.002,17/05/2019 06:07,16/05/2019 21:18,31749,16/05/2019 18:33,17/05/2019 05:54,0.937025336,0.03866087,31,6.010822,9.264986,12.10372,12.32396,9.513147491,4.940647731,-4.367753514,-5.111290208,-2.681290263,-1.971290279,-3.171290252,-4.001290233,-1.361290292,-2.433333279,0,0,0,0,0,4.800000072,-0.320000005,0.074844295,0.076142274,0.3990529,0.4262256,0.008824143,1.359176059,1.97153197,0.07182226,269.7005567
5d4ade03ef9f21000f3c8b87_2019-06-17,5d4ade03ef9f21000f3c8b87,17/06/2019,168,5d19b8bc76102c000e8c26ac_Z1,2.004988884,47.44994628,25,25,3.218875825,5075.481,18/06/2019 05:54,17/06/2019 21:51,28975,17/06/2019 22:04,18/06/2019 07:02,0.999918141,0.2361528,30,5.188446,4.356603,6.191124,0.2236075,1.3000015,6.146544343,1.457453944,1.120322556,-1.419677388,-0.41967741,0.300322574,-2.029677374,-4.43967732,2.211999951,0,0,0,11.80000018,6.600000098,5.500000082,-3.60666672,0.113470285,0.033039054,0.06521508,0.6604805,0.09025346,1.284065002,1.175914,0.025839499,125.0851
5d4ade03ef9f21000f3c8b87_2019-06-18,5d4ade03ef9f21000f3c8b87,18/06/2019,169,5d19b8bc76102c000e8c26ac_Z1,2.004988884,47.44994628,23,22,3.091042453,5916.253,19/06/2019 05:54,18/06/2019 21:51,28960,18/06/2019 22:57,19/06/2019 07:54,0.986734511,0.2361528,33,6.946222,5.188446,4.356603,6.191124,0.223607482,1.3000015,2.700273302,3.517741857,0.867741916,-1.672258027,-0.672258049,0.047741934,-2.282258014,3.954666578,0,0,0,0,11.80000018,6.600000098,-2.013333363,0.113470285,0.033039054,0.06521508,0.6604805,0.09025346,1.284065002,1.175914,0.025839499,125.0851
5d4ade6670da3d000d6408d7_2019-06-17,5d4ade6670da3d000d6408d7,17/06/2019,168,5d19b8bc76102c000e8c26ac_Z2,2.004678858,47.44981162,29,28,3.33220451,9027.702,18/06/2019 05:54,17/06/2019 21:51,28975,17/06/2019 22:04,18/06/2019 07:02,0.999918141,0.2361528,30,5.188446,4.356603,6.191124,0.2236075,1.3000015,6.146544343,1.457453944,1.120322556,-1.419677388,-0.41967741,0.300322574,-2.029677374,-4.43967732,2.211999951,0,0,0,11.80000018,6.600000098,5.500000082,-3.60666672,0.112413753,0.032960931,0.06573442,0.6609975,0.09008732,1.282914959,1.169861,0.025847364,110.0751
5d4ade6670da3d000d6408d7_2019-06-18,5d4ade6670da3d000d6408d7,18/06/2019,169,5d19b8bc76102c000e8c26ac_Z2,2.004678858,47.44981162,19,17,2.833213344,5929.164,19/06/2019 05:54,18/06/2019 21:51,28960,18/06/2019 22:57,19/06/2019 07:54,0.986734511,0.2361528,33,6.946222,5.188446,4.356603,6.191124,0.223607482,1.3000015,2.700273302,3.517741857,0.867741916,-1.672258027,-0.672258049,0.047741934,-2.282258014,3.954666578,0,0,0,0,11.80000018,6.600000098,-2.013333363,0.112413753,0.032960931,0.06573442,0.6609975,0.09008732,1.282914959,1.169861,0.025847364,110.0751
